Date,Open,Close,Change(%),High,Low
"11 Nov 2021","17,970.00","17,981.00","0.06%","17,981.00","17,807.00"
"10 Nov 2021","17,947.00","18,045.00","0.55%","18,079.00","17,931.00"
"09 Nov 2021","18,131.00","17,983.00","-0.82%","18,138.00","17,983.00"
"08 Nov 2021","17,991.00","18,180.00","1.05%","18,181.00","17,862.00"
"06 Nov 2021","17,917.00","17,917.00","-","17,917.00","17,917.00"
"05 Nov 2021","17,936.00","18,005.00","0.38%","18,005.00","17,844.00"
"04 Nov 2021","17,931.00","17,917.00","-0.08%","17,931.00","17,917.00"
"03 Nov 2021","17,953.00","17,858.00","-0.53%","18,020.00","17,777.00"
"02 Nov 2021","18,003.00","17,953.00","-0.28%","18,028.00","17,864.00"
"01 Nov 2021","17,776.00","17,997.00","1.24%","18,037.00","17,735.00"
"30 Oct 2021","17,672.00","17,672.00","-","17,672.00","17,672.00"
"29 Oct 2021","17,880.00","17,720.00","-0.89%","17,943.00","17,665.00"
"28 Oct 2021","18,167.00","17,920.00","-1.36%","18,170.00","17,885.00"
"27 Oct 2021","18,283.00","18,227.00","-0.31%","18,344.00","18,187.00"
"26 Oct 2021","18,175.00","18,340.00","0.91%","18,368.00","18,107.00"
"25 Oct 2021","18,157.00","18,177.00","0.11%","18,232.00","17,991.00"
"22 Oct 2021","18,268.00","18,120.00","-0.81%","18,310.00","18,056.00"
"21 Oct 2021","18,351.00","18,215.00","-0.74%","18,383.00","18,081.00"
"20 Oct 2021","18,443.00","18,333.00","-0.60%","18,465.00","18,261.00"
"19 Oct 2021","18,569.00","18,459.00","-0.59%","18,599.00","18,394.00"
"18 Oct 2021","18,430.00","18,504.00","0.40%","18,545.00","18,424.00"
"16 Oct 2021","18,339.00","18,339.00","-","18,339.00","18,339.00"
"15 Oct 2021","18,384.00","18,473.00","0.48%","18,486.00","18,348.00"
"14 Oct 2021","18,260.00","18,377.00","0.64%","18,402.00","18,243.00"
"13 Oct 2021","18,051.00","18,227.00","0.98%","18,240.00","17,992.00"
"12 Oct 2021","17,871.00","18,041.00","0.95%","18,043.00","17,865.00"
"11 Oct 2021","17,915.00","18,000.00","0.47%","18,063.00","17,886.00"
"09 Oct 2021","17,896.00","17,896.00","-","17,896.00","17,896.00"
"08 Oct 2021","17,841.00","17,875.00","0.19%","17,935.00","17,791.00"
"07 Oct 2021","17,770.00","17,880.00","0.62%","17,886.00","17,647.00"
"06 Oct 2021","17,779.00","17,686.00","-0.52%","17,854.00","17,605.00"
"05 Oct 2021","17,615.00","17,860.00","1.39%","17,877.00","17,615.00"
"04 Oct 2021","17,569.00","17,582.00","0.07%","17,747.00","17,569.00"
"01 Oct 2021","17,619.00","17,619.00","-","17,619.00","17,619.00"
"30 Sep 2021","17,726.00","17,629.00","-0.55%","17,747.00","17,610.00"
"29 Sep 2021","17,636.00","17,639.00","0.02%","17,781.00","17,616.00"
"28 Sep 2021","17,911.00","17,644.00","-1.49%","17,911.00","17,582.00"
"27 Sep 2021","17,886.00","17,899.00","0.07%","17,902.00","17,803.00"
"25 Sep 2021","17,853.00","17,853.00","-","17,853.00","17,853.00"
"24 Sep 2021","17,845.00","17,867.00","0.12%","17,934.00","17,828.00"
"23 Sep 2021","17,649.00","17,846.00","1.12%","17,850.00","17,547.00"
"22 Sep 2021","17,526.00","17,649.00","0.70%","17,649.00","17,526.00"
"21 Sep 2021","17,423.00","17,550.00","0.73%","17,570.00","17,341.00"
"20 Sep 2021","17,437.00","17,343.00","-0.54%","17,617.00","17,342.00"
"18 Sep 2021","17,585.00","17,585.00","-","17,585.00","17,585.00"
"17 Sep 2021","17,695.00","17,506.00","-1.07%","17,807.00","17,501.00"
"16 Sep 2021","17,524.00","17,643.00","0.68%","17,644.00","17,504.00"
"15 Sep 2021","17,410.00","17,527.00","0.67%","17,549.00","17,380.00"
"14 Sep 2021","17,406.00","17,418.00","0.07%","17,435.00","17,375.00"
"13 Sep 2021","17,369.00","17,389.00","0.12%","17,414.00","17,271.00"
"11 Sep 2021","17,370.00","17,370.00","-","17,370.00","17,370.00"
"10 Sep 2021","17,411.00","17,385.00","-0.15%","17,460.00","17,384.00"
"09 Sep 2021","17,323.00","17,432.00","0.63%","17,432.00","17,306.00"
"08 Sep 2021","17,418.00","17,350.00","-0.39%","17,421.00","17,283.00"
"07 Sep 2021","17,418.00","17,414.00","-0.02%","17,453.00","17,313.00"
"06 Sep 2021","17,385.00","17,441.00","0.32%","17,441.00","17,370.00"
"04 Sep 2021","17,324.00","17,324.00","-","17,324.00","17,324.00"
"03 Sep 2021","17,291.00","17,384.00","0.54%","17,400.00","17,237.00"
"02 Sep 2021","17,081.00","17,294.00","1.25%","17,304.00","17,077.00"
"01 Sep 2021","17,132.00","17,153.00","0.12%","17,238.00","17,087.00"
"31 Aug 2021","16,934.00","17,091.00","0.93%","17,154.00","16,932.00"
"30 Aug 2021","16,811.00","16,959.00","0.88%","16,978.00","16,794.00"
"28 Aug 2021","16,707.00","16,707.00","-","16,707.00","16,707.00"
"27 Aug 2021","16,685.00","16,816.00","0.79%","16,827.00","16,585.00"
"26 Aug 2021","16,647.00","16,670.00","0.14%","16,703.00","16,632.00"
"25 Aug 2021","16,659.00","16,616.00","-0.26%","16,720.00","16,609.00"
"24 Aug 2021","16,589.00","16,668.00","0.48%","16,684.00","16,506.00"
"23 Aug 2021","16,566.00","16,566.00","-","16,571.00","16,403.00"
"21 Aug 2021","16,450.00","16,450.00","-","16,450.00","16,450.00"
"20 Aug 2021","16,346.00","16,532.00","1.14%","16,532.00","16,333.00"
"19 Aug 2021","16,394.00","16,391.00","-0.02%","16,569.00","16,236.00"
"18 Aug 2021","16,658.00","16,516.00","-0.85%","16,697.00","16,516.00"
"17 Aug 2021","16,543.00","16,547.00","0.02%","16,621.00","16,493.00"
"16 Aug 2021","16,484.00","16,560.00","0.46%","16,592.00","16,468.00"
"14 Aug 2021","16,529.00","16,529.00","-","16,529.00","16,529.00"
"13 Aug 2021","16,361.00","16,545.00","1.12%","16,559.00","16,355.00"
"12 Aug 2021","16,334.00","16,332.00","-0.01%","16,376.00","16,282.00"
"11 Aug 2021","16,324.00","16,329.00","0.03%","16,363.00","16,191.00"
"10 Aug 2021","16,257.00","16,255.00","-0.01%","16,361.00","16,225.00"
"09 Aug 2021","16,268.00","16,295.00","0.17%","16,327.00","16,184.00"
"07 Aug 2021","16,239.00","16,239.00","-","16,239.00","16,239.00"
"06 Aug 2021","16,313.00","16,250.00","-0.39%","16,336.00","16,242.00"
"05 Aug 2021","16,285.00","16,338.00","0.33%","16,359.00","16,233.00"
"04 Aug 2021","16,229.00","16,269.00","0.25%","16,301.00","16,210.00"
"03 Aug 2021","15,908.00","16,129.00","1.39%","16,169.00","15,886.00"
"02 Aug 2021","15,882.00","15,902.00","0.13%","15,924.00","15,868.00"
"31 Jul 2021","15,848.00","15,848.00","-","15,848.00","15,848.00"
"30 Jul 2021","15,756.00","15,848.00","0.58%","15,875.00","15,756.00"
"29 Jul 2021","15,790.00","15,814.00","0.15%","15,918.00","15,771.00"
"28 Jul 2021","15,769.00","15,691.00","-0.49%","15,774.00","15,510.00"
"27 Jul 2021","15,863.00","15,719.00","-0.91%","15,872.00","15,699.00"
"26 Jul 2021","15,743.00","15,845.00","0.65%","15,883.00","15,742.00"
"24 Jul 2021","15,856.00","15,856.00","-","15,856.00","15,856.00"
"23 Jul 2021","15,831.00","15,806.00","-0.16%","15,893.00","15,766.00"
"22 Jul 2021","15,811.00","15,802.00","-0.06%","15,831.00","15,765.00"
"21 Jul 2021","15,637.00","15,692.00","0.35%","15,692.00","15,566.00"
"20 Jul 2021","15,729.00","15,645.00","-0.53%","15,738.00","15,582.00"
"19 Jul 2021","15,740.00","15,647.00","-0.59%","15,904.00","15,647.00"
"17 Jul 2021","15,923.00","15,923.00","-","15,923.00","15,923.00"
"16 Jul 2021","15,950.00","15,875.00","-0.47%","15,974.00","15,866.00"
"15 Jul 2021","15,888.00","15,959.00","0.45%","15,971.00","15,854.00"
"14 Jul 2021","15,803.00","15,870.00","0.42%","15,904.00","15,778.00"
"13 Jul 2021","15,822.00","15,853.00","0.20%","15,855.00","15,693.00"
"12 Jul 2021","15,781.00","15,781.00","-","15,806.00","15,659.00"
"10 Jul 2021","15,690.00","15,690.00","-","15,690.00","15,690.00"
"09 Jul 2021","15,668.00","15,770.00","0.65%","15,773.00","15,637.00"
"08 Jul 2021","15,835.00","15,688.00","-0.93%","15,888.00","15,688.00"
"07 Jul 2021","15,779.00","15,847.00","0.43%","15,918.00","15,776.00"
"06 Jul 2021","15,808.00","15,775.00","-0.21%","15,934.00","15,758.00"
"05 Jul 2021","15,813.00","15,850.00","0.23%","15,872.00","15,811.00"
"03 Jul 2021","15,723.00","15,723.00","-","15,723.00","15,723.00"
"02 Jul 2021","15,740.00","15,776.00","0.23%","15,809.00","15,657.00"
"01 Jul 2021","15,753.00","15,700.00","-0.34%","15,768.00","15,692.00"
"30 Jun 2021","15,830.00","15,742.00","-0.56%","15,880.00","15,729.00"
"29 Jun 2021","15,845.00","15,806.00","-0.25%","15,861.00","15,763.00"
"28 Jun 2021","15,913.00","15,877.00","-0.23%","15,936.00","15,833.00"
"26 Jun 2021","15,862.00","15,862.00","-","15,862.00","15,862.00"
"25 Jun 2021","15,835.00","15,874.00","0.25%","15,905.00","15,808.00"
"24 Jun 2021","15,770.00","15,837.00","0.42%","15,860.00","15,770.00"
"23 Jun 2021","15,855.00","15,718.00","-0.86%","15,858.00","15,677.00"
"22 Jun 2021","15,813.00","15,730.00","-0.52%","15,873.00","15,723.00"
"21 Jun 2021","15,551.00","15,767.00","1.39%","15,786.00","15,539.00"
"19 Jun 2021","15,683.00","15,683.00","-","15,683.00","15,683.00"
"18 Jun 2021","15,744.00","15,600.00","-0.91%","15,744.00","15,471.00"
"17 Jun 2021","15,666.00","15,691.00","0.16%","15,773.00","15,626.00"
"16 Jun 2021","15,833.00","15,793.00","-0.25%","15,883.00","15,769.00"
"15 Jun 2021","15,844.00","15,811.00","-0.21%","15,910.00","15,811.00"
"14 Jun 2021","15,763.00","15,830.00","0.43%","15,839.00","15,637.00"
"12 Jun 2021","15,799.00","15,799.00","-","15,799.00","15,799.00"
"11 Jun 2021","15,809.00","15,779.00","-0.19%","15,861.00","15,770.00"
"10 Jun 2021","15,700.00","15,774.00","0.47%","15,799.00","15,635.00"
"09 Jun 2021","15,791.00","15,709.00","-0.52%","15,872.00","15,607.00"
"08 Jun 2021","15,759.00","15,750.00","-0.06%","15,796.00","15,713.00"
"07 Jun 2021","15,728.00","15,772.00","0.28%","15,816.00","15,725.00"
"05 Jun 2021","15,670.00","15,670.00","-","15,670.00","15,670.00"
"04 Jun 2021","15,687.00","15,775.00","0.56%","15,775.00","15,663.00"
"03 Jun 2021","15,709.00","15,667.00","-0.27%","15,727.00","15,640.00"
"02 Jun 2021","15,567.00","15,690.00","0.79%","15,712.00","15,510.00"
"01 Jun 2021","15,635.00","15,633.00","-0.01%","15,662.00","15,560.00"
"31 May 2021","15,460.00","15,566.00","0.69%","15,605.00","15,418.00"
"29 May 2021","15,436.00","15,436.00","-","15,436.00","15,436.00"
"28 May 2021","15,445.00","15,487.00","0.27%","15,508.00","15,338.00"
"27 May 2021","15,340.00","15,460.00","0.78%","15,468.00","15,327.00"
"26 May 2021","15,249.00","15,338.00","0.58%","15,340.00","15,203.00"
"25 May 2021","15,307.00","15,226.00","-0.53%","15,309.00","15,164.00"
"24 May 2021","15,150.00","15,260.00","0.73%","15,264.00","15,150.00"
"22 May 2021","15,175.00","15,175.00","-","15,175.00","15,175.00"
"21 May 2021","15,028.00","15,151.00","0.82%","15,222.00","14,994.00"
"20 May 2021","15,029.00","15,018.00","-0.07%","15,076.00","14,915.00"
"19 May 2021","15,068.00","15,043.00","-0.17%","15,161.00","14,987.00"
"18 May 2021","15,118.00","15,157.00","0.26%","15,182.00","14,923.00"
"17 May 2021","14,768.00","15,043.00","1.86%","15,044.00","14,750.00"
"15 May 2021","14,678.00","14,678.00","-","14,678.00","14,678.00"
"14 May 2021","14,671.00","14,804.00","0.91%","14,804.00","14,617.00"
"13 May 2021","14,578.00","14,542.00","-0.25%","14,697.00","14,470.00"
"12 May 2021","14,809.00","14,576.00","-1.57%","14,851.00","14,567.00"
"11 May 2021","14,779.00","14,837.00","0.39%","14,936.00","14,758.00"
"10 May 2021","14,989.00","14,939.00","-0.33%","15,024.00","14,923.00"
"08 May 2021","14,824.00","14,824.00","-","14,824.00","14,824.00"
"07 May 2021","14,857.00","14,971.00","0.77%","14,974.00","14,809.00"
"06 May 2021","14,687.00","14,826.00","0.95%","14,837.00","14,665.00"
"05 May 2021","14,606.00","14,720.00","0.78%","14,727.00","14,552.00"
"04 May 2021","14,714.00","14,412.00","-2.05%","14,753.00","14,412.00"
"03 May 2021","14,466.00","14,734.00","1.85%","14,745.00","14,465.00"
"01 May 2021","14,637.00","14,637.00","-","14,637.00","14,637.00"
"30 Apr 2021","14,757.00","14,637.00","-0.81%","14,891.00","14,610.00"
"29 Apr 2021","15,082.00","14,946.00","-0.90%","15,086.00","14,877.00"
"28 Apr 2021","14,883.00","14,889.00","0.04%","14,922.00","14,651.00"
"27 Apr 2021","14,449.00","14,651.00","1.40%","14,687.00","14,449.00"
"26 Apr 2021","14,479.00","14,484.00","0.03%","14,560.00","14,433.00"
"24 Apr 2021","14,341.00","14,341.00","-","14,341.00","14,341.00"
"23 Apr 2021","14,312.00","14,345.00","0.23%","14,432.00","14,297.00"
"22 Apr 2021","14,200.00","14,352.00","1.07%","14,439.00","14,197.00"
"21 Apr 2021","14,067.00","14,144.00","0.55%","14,153.00","14,020.00"
"20 Apr 2021","14,485.00","14,261.00","-1.55%","14,511.00","14,261.00"
"19 Apr 2021","14,461.00","14,325.00","-0.94%","14,473.00","14,319.00"
"17 Apr 2021","14,618.00","14,618.00","-","14,618.00","14,618.00"
"16 Apr 2021","14,610.00","14,656.00","0.31%","14,736.00","14,582.00"
"15 Apr 2021","14,660.00","14,620.00","-0.27%","14,662.00","14,384.00"
"14 Apr 2021","14,551.00","14,700.00","1.02%","14,794.00","14,505.00"
"13 Apr 2021","14,383.00","14,522.00","0.97%","14,527.00","14,311.00"
"12 Apr 2021","14,626.00","14,347.00","-1.91%","14,659.00","14,321.00"
"09 Apr 2021","14,883.00","14,872.00","-0.07%","14,962.00","14,823.00"
"08 Apr 2021","14,934.00","14,958.00","0.16%","15,049.00","14,820.00"
"07 Apr 2021","14,721.00","14,822.00","0.69%","14,935.00","14,684.00"
"06 Apr 2021","14,749.00","14,756.00","0.05%","14,835.00","14,638.00"
"05 Apr 2021","14,805.00","14,688.00","-0.79%","14,827.00","14,541.00"
"02 Apr 2021","14,868.00","14,868.00","-","14,868.00","14,868.00"
"01 Apr 2021","14,851.00","14,955.00","0.70%","14,977.00","14,692.00"
"31 Mar 2021","14,876.00","14,807.00","-0.46%","14,882.00","14,729.00"
"30 Mar 2021","14,727.00","14,920.00","1.31%","14,957.00","14,509.00"
"29 Mar 2021","14,742.00","14,753.00","0.07%","14,788.00","14,611.00"
"27 Mar 2021","14,509.00","14,509.00","-","14,509.00","14,509.00"
"26 Mar 2021","14,582.00","14,648.00","0.45%","14,672.00","14,508.00"
"25 Mar 2021","14,538.00","14,424.00","-0.78%","14,578.00","14,339.00"
"24 Mar 2021","14,733.00","14,591.00","-0.96%","14,746.00","14,540.00"
"23 Mar 2021","14,700.00","14,802.00","0.69%","14,884.00","14,700.00"
"22 Mar 2021","14,765.00","14,742.00","-0.16%","14,792.00","14,610.00"
"19 Mar 2021","14,497.00","14,701.00","1.41%","14,792.00","14,401.00"
"18 Mar 2021","14,947.00","14,556.00","-2.62%","14,949.00","14,510.00"
"17 Mar 2021","14,974.00","14,710.00","-1.76%","14,974.00","14,701.00"
"16 Mar 2021","14,994.00","15,044.00","0.33%","15,074.00","14,912.00"
"15 Mar 2021","15,092.00","14,936.00","-1.03%","15,101.00","14,764.00"
"13 Mar 2021","15,042.00","15,031.00","-0.07%","15,042.00","15,031.00"
"12 Mar 2021","15,390.00","15,099.00","-1.89%","15,405.00","15,022.00"
"11 Mar 2021","15,298.00","15,417.00","0.78%","15,425.00","15,298.00"
"10 Mar 2021","15,224.00","15,185.00","-0.26%","15,269.00","15,131.00"
"09 Mar 2021","15,110.00","15,258.00","0.98%","15,258.00","14,952.00"
"08 Mar 2021","14,978.00","15,117.00","0.93%","15,122.00","14,951.00"
"06 Mar 2021","14,938.00","14,938.00","-","14,938.00","14,938.00"
"05 Mar 2021","15,036.00","14,949.00","-0.58%","15,071.00","14,853.00"
"04 Mar 2021","15,010.00","15,032.00","0.15%","15,246.00","14,997.00"
"03 Mar 2021","15,060.00","15,187.00","0.84%","15,298.00","15,034.00"
"02 Mar 2021","14,804.00","15,053.00","1.68%","15,053.00","14,780.00"
"01 Mar 2021","14,731.00","14,933.00","1.37%","14,933.00","14,670.00"
"27 Feb 2021","14,530.00","14,530.00","-","14,530.00","14,530.00"
"26 Feb 2021","14,894.00","14,511.00","-2.57%","14,940.00","14,511.00"
"25 Feb 2021","15,192.00","15,038.00","-1.01%","15,201.00","15,038.00"
"24 Feb 2021","14,769.00","14,941.00","1.16%","15,020.00","14,702.00"
"23 Feb 2021","14,771.00","14,683.00","-0.60%","14,873.00","14,665.00"
"22 Feb 2021","14,982.00","14,751.00","-1.54%","15,002.00","14,656.00"
"20 Feb 2021","14,982.00","14,982.00","-","14,991.00","14,982.00"
"19 Feb 2021","15,038.00","15,042.00","0.03%","15,141.00","14,904.00"
"18 Feb 2021","15,245.00","15,085.00","-1.05%","15,245.00","15,064.00"
"17 Feb 2021","15,257.00","15,199.00","-0.38%","15,318.00","15,168.00"
"16 Feb 2021","15,348.00","15,280.00","-0.44%","15,431.00","15,249.00"
"15 Feb 2021","15,257.00","15,354.00","0.64%","15,354.00","15,249.00"
"13 Feb 2021","15,168.00","15,168.00","-","15,168.00","15,163.00"
"12 Feb 2021","15,172.00","15,204.00","0.21%","15,233.00","15,106.00"
"11 Feb 2021","15,090.00","15,214.00","0.82%","15,221.00","15,082.00"
"10 Feb 2021","15,169.00","15,089.00","-0.53%","15,174.00","14,995.00"
"09 Feb 2021","15,157.00","15,126.00","-0.20%","15,261.00","15,065.00"
"08 Feb 2021","15,030.00","15,174.00","0.96%","15,188.00","15,030.00"
"06 Feb 2021","15,002.00","14,965.00","-0.25%","15,002.00","14,965.00"
"05 Feb 2021","14,950.00","15,002.00","0.35%","15,002.00","14,924.00"
"04 Feb 2021","14,817.00","14,893.00","0.51%","14,919.00","14,735.00"
"03 Feb 2021","14,762.00","14,856.00","0.64%","14,856.00","14,698.00"
"02 Feb 2021","14,470.00","14,738.00","1.85%","14,738.00","14,282.00"
"01 Feb 2021","13,782.00","14,357.00","4.17%","14,357.00","13,705.00"
"30 Jan 2021","13,635.00","13,635.00","-","13,635.00","13,635.00"
"29 Jan 2021","13,963.00","13,704.00","-1.85%","13,977.00","13,653.00"
"28 Jan 2021","13,862.00","13,956.00","0.68%","13,957.00","13,747.00"
"27 Jan 2021","14,134.00","13,921.00","-1.51%","14,192.00","13,859.00"
"26 Jan 2021","14,239.00","14,239.00","-","14,266.00","14,239.00"
"25 Jan 2021","14,478.00","14,141.00","-2.33%","14,491.00","14,141.00"
"23 Jan 2021","14,351.00","14,372.00","0.15%","14,372.00","14,351.00"
"22 Jan 2021","14,579.00","14,450.00","-0.88%","14,635.00","14,342.00"
"21 Jan 2021","14,705.00","14,592.00","-0.77%","14,764.00","14,526.00"
"20 Jan 2021","14,505.00","14,663.00","1.09%","14,669.00","14,495.00"
"19 Jan 2021","14,389.00","14,570.00","1.26%","14,570.00","14,380.00"
"18 Jan 2021","14,424.00","14,337.00","-0.60%","14,439.00","14,275.00"
"15 Jan 2021","14,587.00","14,442.00","-0.99%","14,617.00","14,390.00"
"14 Jan 2021","14,585.00","14,639.00","0.37%","14,641.00","14,509.00"
"13 Jan 2021","14,623.00","14,589.00","-0.23%","14,661.00","14,494.00"
"12 Jan 2021","14,474.00","14,611.00","0.95%","14,626.00","14,465.00"
"11 Jan 2021","14,453.00","14,455.00","0.01%","14,503.00","14,418.00"
"09 Jan 2021","14,348.00","14,348.00","-","14,348.00","14,348.00"
"08 Jan 2021","14,286.00","14,455.00","1.18%","14,467.00","14,195.00"
"07 Jan 2021","14,279.00","14,250.00","-0.20%","14,286.00","14,182.00"
"06 Jan 2021","14,202.00","14,236.00","0.24%","14,252.00","14,093.00"
"05 Jan 2021","14,101.00","14,222.00","0.86%","14,239.00","14,085.00"
"04 Jan 2021","14,127.00","14,053.00","-0.52%","14,236.00","13,986.00"
"02 Jan 2021","14,019.00","14,019.00","-","14,019.00","14,019.00"
"01 Jan 2021","14,049.00","14,073.00","0.17%","14,086.00","13,983.00"
"31 Dec 2020","14,013.00","14,035.00","0.16%","14,061.00","13,982.00"
"30 Dec 2020","13,931.00","13,980.00","0.35%","13,980.00","13,874.00"
"29 Dec 2020","13,951.00","13,936.00","-0.11%","13,965.00","13,871.00"
"28 Dec 2020","13,858.00","13,890.00","0.23%","13,903.00","13,830.00"
"24 Dec 2020","13,711.00","13,756.00","0.33%","13,787.00","13,646.00"
"23 Dec 2020","13,544.00","13,598.00","0.40%","13,598.00","13,481.00"
"22 Dec 2020","13,401.00","13,494.00","0.69%","13,511.00","13,231.00"
"21 Dec 2020","13,700.00","13,310.00","-2.85%","13,787.00","13,170.00"
"18 Dec 2020","13,754.00","13,771.00","0.12%","13,803.00","13,687.00"
